BookID,Title,Authors,Score,ISBN,ISBN13,Language,Num_Pages,Ratings_Count,Text_Reviews_Count,Publication_Date,Publisher,Type
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly,3.7,0515133086,9780515133080,eng,297,1329,60,2002-06-28,Jove,Book
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07,0192804782,9780192804785,eng,327,6853,249,2004-04-29,Oxford University Press,Book
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07,159308336X,9781593083366,eng,312,1189,86,2004-10-21,Barnes & Noble,Book
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13,0316831115,9780316831116,en-US,508,3389,212,1994-06-01,Back Bay Books,Book
37585,The Lemon Table,Julian Barnes,3.68,1400076501,9781400076505,eng,241,2043,167,2005-04-05,Vintage,Book
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,4.04,0312980388,9780312980382,eng,642,11169,272,2002-09-16,St. Martin's Paperbacks,Book
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11,0743252217,9780743252218,eng,415,2414,131,2006-11-07,Simon & Schuster,Book
37624,Gift from the Sea,Anne Morrow Lindbergh,4.17,0679406832,9780679406839,en-US,132,1372,187,1991-10-08,Pantheon Books,Book
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,4.37,0878510370,9780878510375,eng,512,1160,35,1980-10-01,Hearst Communications,Book
37638,Evelina,Frances Burney/Edward A. Bloom,3.67,0192840312,9780192840318,eng,455,12101,495,2002-07-18,Oxford University Press,Book
37674,The Call of the Wild,Jack London/Gary Paulsen,3.86,0689856741,9780689856747,eng,139,2210,157,2003-02-01,Aladdin,Book
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,0060556501,9780060556501,eng,48,6307,64,2004-09-21,HarperCollins,Book
37722,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,3.87,0395657830,9780395657836,eng,320,1257,76,1994-10-31,Mariner Books,Book
37731,Just as Long as We're Together,Judy Blume,4.07,0330398040,9780330398046,eng,202,9375,422,2001-04-09,Macmillan Children's Books,Book
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,0425193829,9780425193822,eng,176,26588,538,2004-01-06,Berkley,Book
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,0425193799,9780425193792,eng,144,122085,2156,2004-01-06,Berkley,Book
37743,Forever . . .,Judy Blume,3.62,033039780X,9780330397803,eng,178,45863,2952,2005-06-03,Pan Childrens,Book
37744,Wifey,Judy Blume,3.36,0425206548,9780425206546,eng,304,11056,750,2005-09-06,Berkley,Book
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,1416531041,9781416531043,eng,275,1750,323,2007-06-05,Pocket Books,Book
37772,A Man of the People,Chinua Achebe,3.87,0385086164,9780385086165,eng,160,3294,208,2016-08-16,Penguin Books,Book
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,0385014805,9780385014809,eng,230,4198,300,1989-01-01,Anchor Books,Book
37780,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,3.41,0385733208,9780385733205,eng,259,4470,485,2007-01-09,Delacorte Press,Book
37813,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,4.21,0060518650,9780060518653,eng,321,6568,376,2004-02-17,Harper Perennial Modern Classics,Book
37819,The God of Small Things,Arundhati Roy,3.94,0060977493,9780060977498,en-US,321,6667,722,1997-05-01,HarperCollins,Book
37847,The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,3.89,0060987464,9780060987466,eng,275,22293,1141,1999-03-03,It Books,Book
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.2,0674824261,9780674824263,eng,624,1355,54,1992-03-01,Harvard University Press,Book
37875,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,3.87,1591840562,9781591840565,eng,240,22375,402,2004-09-09,Portfolio,Book
37909,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,4.16,0590442090,9780590442091,eng,192,1419,38,1991-01-01,Scholastic,Book
37947,The Pusher (87th Precinct  #3),Ed McBain,3.9,0752857932,9780752857930,eng,192,1098,75,2003-07-03,Orion Books,Book
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,0060519134,9780060519131,en-US,404,16006,1049,2012-07-10,Harper Paperbacks,Book
38044,Shōgun (Asian Saga  #1),James Clavell,4.39,0340766166,9780340766163,eng,1152,4902,299,1999-12-02,Hodder & Stoughton,Book
38049,Whoreson,Donald Goines,4.32,0870679945,9780870679940,en-US,320,1493,104,2000-01-01,Holloway House,Book
38066,Jonah's Gourd Vine,Zora Neale Hurston,3.99,0060916516,9780060916510,eng,229,1679,82,1990-01-22,Amistad,Book
38075,The Tarot Cafe  #1,Sang-Sun Park,3.88,1595325557,9781595325556,en-US,176,1829,85,2017-03-07,TokyoPop,Book
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,1400034620,9781400034628,eng,640,1194,107,2003-09-09,Anchor Books,Book
38154,Orlando Furioso,Ludovico Ariosto/Guido Waldman,4.02,0192836773,9780192836779,eng,656,2339,64,1999-01-28,Oxford University Press,Book
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.31,014024364X,9780140243642,eng,1024,2931,222,1998-03-01,Penguin Books,Book
38169,Alas  Babylon,Pat Frank,4.08,0060741872,9780060741877,eng,323,33140,2614,2005-07-05,Harper Perennial Modern Classics,Book
38180,On the Beach,Nevil Shute,3.94,1842322761,9781842322765,eng,296,28414,1744,2002-10-31,House of Stratus,Book
38210,The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,4.16,1573221112,9781573221115,eng,336,80161,2036,1998-10-26,Riverhead Hardcover,Book
38211,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,3.95,0340831200,9780340831205,eng,224,1615,95,2005-08-15,Hodder Mobius,Book
38212,Zen and the Art of Happiness,Chris Prentiss,4.05,0943015537,9780943015538,eng,145,2955,270,2006-06-28,Power Press,Book
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,4.24,1590301870,9781590301876,eng,256,4373,144,2004-12-28,Shambhala,Book
38262,Moll Flanders,Daniel Defoe/Mark Schorer/Georgina Sutton,3.52,1853260738,9781853260735,eng,339,35344,975,1993-10-05,Wordsworth Editions,Book
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,0553213296,9780553213294,eng,410,75121,1797,1982-06-01,Bantam Classics,Book
38300,A River Runs Through It,Norman Maclean/Barry Moser,4.17,0226500608,9780226500607,eng,168,6495,388,1989-05-15,University of Chicago Press,Book
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.06,0812975219,9780812975215,eng,368,40155,1550,2005-08-23,Random House Trade Paperbacks,Book
38331,Big Baby,Charles Burns,3.96,1560978007,9781560978008,eng,96,1368,58,2007-02-17,Fantagraphics,Book
38333,Black Hole,Charles Burns,3.84,037542380X,9780375423802,eng,368,38261,2037,2005-10-18,Pantheon,Book
38338,9-11,Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,3.73,1583224890,9781583224892,eng,140,3070,172,2001-12-04,Seven Stories Press,Book
38379,Ring (Ring  #1),Kōji Suzuki/Robert B. Rohmer/Glynne Walley,3.82,1932234411,9781932234411,eng,282,11396,742,2004-04-25,Vertical,Book
38401,Company,Max Barry,3.73,1400079373,9781400079377,eng,338,4938,404,2007-03-13,Vintage,Book
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,0385493622,9780385493628,eng,315,19473,692,1998-09-08,Anchor,Book
38424,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,4.17,1417699671,9781417699674,eng,186,24732,726,2006-04-01,Turtleback Books,Book
38436,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,3.97,0747250375,9780747250371,eng,224,6366,200,1996-05-09,Headline,Book
38457,Just Above My Head,James Baldwin,4.38,0385334567,9780385334563,eng,584,1485,159,2000-06-13,Delta,Book
38458,Nobody Knows My Name,James Baldwin,4.35,0679744738,9780679744733,eng,242,2218,146,1992-12-01,Vintage,Book
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,0375701893,9780375701894,eng,496,2162,144,1998-02-17,Vintage,Book
38463,If Beale Street Could Talk,James Baldwin,4.23,0307275930,9780307275936,eng,197,19731,2158,2006-10-10,Vintage,Book
38465,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.96,0060916494,9780060916497,eng,311,1450,105,1990-02-28,HarperCollins,Book
38469,Going to Meet the Man,James Baldwin,4.35,0679761799,9780679761792,eng,249,4022,309,1995-04-25,Vintage Books a division of Random House,Book
38473,Blues for Mister Charlie,James Baldwin,4.13,0679761780,9780679761785,eng,144,1202,80,1995-04-25,Vintage,Book
38500,Women,Charles Bukowski,3.86,0061177598,9780061177590,eng,291,52415,2081,2014-07-29,Ecco,Book
38501,Ham on Rye,Charles Bukowski,4.14,006117758X,9780061177583,eng,288,65829,2318,2014-07-29,Ecco,Book
38503,Tales of Ordinary Madness,Charles Bukowski,3.92,0872861554,9780872861558,eng,238,16544,431,2001-01-01,City Lights Publishers,Book
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,0876856830,9780876856833,eng,320,12358,533,1986-06-05,Black Sparrow Press,Book
38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,3.92,0553292781,9780553292787,eng,346,1425,73,1993-04-24,Sweet Valley,Book
38522,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,4.06,0312349297,9780312349295,eng,373,7959,200,2006-10-03,St. Martin's Press,Book
38528,Cookies: Bite-Size Life Lessons,Amy Krouse Rosenthal/Jane Dyer,4.18,006058081X,9780060580810,eng,40,1162,185,2006-05-02,HarperCollins,Book
38529,Bite Me If You Can (Argeneau #6),Lynsay Sands,4.27,0060774126,9780060774127,eng,384,17950,465,2007-01-30,Avon,Book
38532,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,3.44,0553275607,9780553275605,eng,136,1054,25,1986-10-01,Bantam Books,Book
38548,Love Bites (Argeneau #2),Lynsay Sands,4.13,0505525534,9780505525536,eng,373,18631,564,2004-01-06,Love Spell,Book
38549,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,4.0,0786868694,9780786868698,eng,254,6587,71,2002-11-13,Hachette Books,Book
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,4.24,006077407X,9780060774073,eng,362,17710,393,2006-06-27,Avon,Book
38564,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi,3.68,0425209423,9780425209424,en-US,272,10669,498,2006-04-04,Berkley,Book
38568,A Quick Bite (Argeneau #1),Lynsay Sands,3.91,0060773758,9780060773755,eng,360,35275,1370,2020-03-31,Avon,Book
38601,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William,3.53,0553276727,9780553276725,eng,160,2071,81,1984-11-01,Bantam Books,Book
38619,Magic Bites (Kate Daniels  #1),Ilona Andrews,4.07,0441014895,9780441014897,eng,261,86675,5395,2007-03-27,Ace,Book
38647,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.16,1402712758,9781402712753,eng,160,3784,84,2005-03-01,Sterling,Book
38665,Pedro Páramo / El Llano en llamas,Juan Rulfo,4.29,9703705774,9788408066439,spa,290,5103,118,2006-04-01,Planeta,Book
38667,Pedro Páramo,Juan Rulfo,4.05,9685208557,9789685208550,spa,132,1386,209,2009-12-01,Editorial RM,Book
38673,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,4.06,0192839292,9780192839299,eng,288,4206,102,1999-10-28,Oxford University Press,Book
38674,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,4.39,0736402381,9780736402385,eng,24,5661,87,2007-01-23,Golden/Disney,Book
38686,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray,4.06,0393958043,9780393958041,eng,416,1404,87,1992-04-17,W. W. Norton & Company,Book
38695,Holes,Louis Sachar,3.96,0440419468,9780440419464,eng,233,2699,230,2003-03-11,Yearling Books,Book
38700,Rabbit Hole,David Lindsay-Abaire,4.06,1559362901,9781559362900,eng,157,6634,185,2006-09-01,Theatre Communications Group,Book
38709,Holes (Holes  #1),Louis Sachar,3.96,0439244196,9780439244190,eng,233,887554,17547,2000-09-02,Scholastic,Book
38723,The Feminine Mystique,Betty Friedan/Anna Quindlen,3.86,0393322572,9780393322576,eng,592,10108,650,2001-09-17,W. W. Norton  Company,Book
38735,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,4.45,0312085125,9780312085124,eng,260,10128,245,1992-09-01,St. Martin's Press,Book
38736,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,4.4,0312364520,9780312364526,eng,464,5692,214,2006-11-14,St. Martin's Griffin,Book
38737,The Real James Herriot: A Memoir of My Father,Jim Wight,4.2,0345434900,9780345434906,en-US,371,4247,153,2001-05-01,Ballantine Books,Book
38739,The Lord God Made Them All,James Herriot,4.42,0312966202,9780312966201,eng,373,12580,197,1998-09-15,St. Martin's Paperbacks,Book
38747,Roughing It,Mark Twain/Henry B. Wonham,3.89,0743436504,9780743436502,eng,560,5846,494,2003-04-29,Pocket Books,Book
38752,Death of a Salesman,Arthur  Miller,3.51,0670261556,9780670261550,eng,139,1223,104,1949-05-18,Viking Books,Book
38787,Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,4.05,0802133908,9780802133908,eng,128,28102,1511,1994-03-10,Grove Press,Book
38835,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,3.81,0142001309,9780142001301,eng,336,3269,174,2002-06-25,Penguin Books,Book
38855,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,4.09,067975833X,9780679758334,eng,406,19207,1596,1999-02-22,Vintage,Book
38860,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,3.85,0814742815,9780814742815,en-GB,308,3147,118,2006-08-01,New York University Press,Book
38913,Follow Your Heart,Susanna Tamaro/John T. Cullen,3.59,0385316577,9780385316576,eng,208,3294,213,1996-08-01,Delta,Book
38917,Naughty Little Secret,Shayla Black/Shelley Bradley,3.73,1599982935,9781599982939,eng,212,2323,161,2006-08-01,Samhain Publishing,Book
38928,Three Little Secrets (MacLachlan Family  #4),Liz Carlyle,3.84,0743496124,9780743496124,eng,384,1181,50,2006-04-01,Pocket Star,Book
38951,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,3.73,0439424690,9780439424691,eng,220,1853,232,2003-04-01,Scholastic  Inc.,Book
38980,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,0613371658,9780613371650,eng,283,216359,4137,2001-07-01,Turtleback,Book
38988,Awakening (Chasing Yesterday  #1),Robin Wasserman,3.95,0439933382,9780439933384,en-US,207,2569,297,2007-05-01,Scholastic Paperbacks,Book
38989,Betrayal (Chasing Yesterday  #2),Robin Wasserman,3.96,0439933412,9780439933414,en-US,209,1435,101,2007-07-01,Scholastic Paperbacks,Book
38990,Fun Home: A Family Tragicomic,Alison Bechdel,4.08,0618477942,9780618477944,eng,240,48966,3928,2006-06-08,Houghton Mifflin Company,Book
39000,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,4.32,0393058476,9780393058475,eng,560,3966,322,2006-10-17,W. W. Norton  Company,Book
39001,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,0199205647,9780199205646,eng,354,2221,151,2006-12-01,Oxford University Press  USA,Book
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.02,1400032059,9781400032051,eng,541,56290,3238,2006-10-10,Vintage,Book
39026,Deep Storm (Jeremy Logan  #1),Lincoln Child,3.87,0385515502,9780385515504,eng,370,21502,801,2007-03-15,Doubleday Books,Book
39027,Death Match,Lincoln Child,3.79,0307275566,9780307275561,eng,388,8699,410,2006-10-31,Anchor Books,Book
39028,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,0446580287,9780446580281,eng,388,21797,1002,2007-08-28,Grand Central Publishing,Book
39030,Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child,4.01,0765354950,9780765354952,eng,464,32325,1044,2005-08-01,Tor Books,Book
39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,0446611239,9780446611237,eng,629,34650,1722,2003-06-01,Warner Books,Book
39033,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,4.18,0446612766,9780446612760,eng,564,26865,1228,2004-07-01,Grand Central Publishing,Book
39034,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,3.8,051509465X,9780515094657,eng,363,1593,133,1987-11-01,Jove,Book
39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,0375713751,9780375713750,eng,368,16763,1420,2003-08-26,Anchor Books,Book
39068,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,0743287967,9780743287968,en-US,352,1116,125,2007-04-17,Free Press,Book
39077,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,4.05,1583762051,9781583762059,eng,91,1627,88,2000-11-13,Berrett-Koehler Publishers,Book
39093,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,4.07,0393061639,9780393061635,eng,304,2611,105,2006-10-17,W. W. Norton  Company,Book
39097,The Bride Finder (St. Leger  #1),Susan Carroll,3.84,0449003884,9780449003886,eng,416,1242,96,1999-01-30,Ivy Books,Book
39099,The Courtesan (The Dark Queen Saga  #2),Susan Carroll,3.9,0345437977,9780345437976,eng,560,2218,104,2005-07-26,Ballantine Books,Book
39102,The Collected Poetry  1968-1998,Nikki Giovanni/Virginia C. Fowler,4.42,0060724293,9780060724290,eng,512,1249,52,2007-01-23,William Morrow,Book
39105,Love Poems,Nikki Giovanni,4.26,0688149898,9780688149895,eng,96,1743,134,1997-02-14,William Morrow,Book
39106,Rosa,Nikki Giovanni/Bryan Collier,4.35,0805071067,9780805071061,en-US,40,6097,635,2005-10-01,Henry Holt and Co. (BYR),Book
39149,What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris,3.89,0451219716,9780451219718,eng,410,10168,1077,2006-10-03,Signet,Book
39175,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth,4.04,0452268184,9780452268180,eng,224,1536,134,1992-07-01,Plume Books,Book
39242,The Milagro Beanfield War,John     Nichols,4.1,0805063749,9780805063745,eng,456,9120,395,2000-02-15,Holt McDougal,Book
39302,The Hunted (Vampire Huntress  #3),L.A. Banks,4.14,0312937725,9780312937720,eng,565,2732,79,2005-06-13,St. Martin's Paperbacks,Book
39303,The Bitten (Vampire Huntress  #4),L.A. Banks,4.24,0312324081,9780312324087,en-US,435,2447,63,2005-06-13,St. Martin's Griffin,Book
39304,The Forsaken (Vampire Huntress  #7),L.A. Banks,4.35,0312352352,9780312352356,eng,448,1878,36,2006-06-27,St. Martin's Griffin,Book
39305,Minion (Vampire Huntress  #1),L.A. Banks,3.44,0312987013,9780312987015,eng,286,5531,493,2004-05-04,St. Martin's Paperback,Book
39306,The Awakening (Vampire Huntress  #2),L.A. Banks,4.0,0312987021,9780312987022,eng,300,3173,133,2004-12-28,St. Martin's Paperbacks,Book
39307,The Forbidden (Vampire Huntress  #5),L.A. Banks,4.27,0312940025,9780312940027,eng,490,2133,42,2006-06-27,St. Martin's Paperbacks,Book
39309,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,0312934432,9780312934439,eng,492,1993,38,2007-01-02,St. Martin's Paperbacks,Book
39346,Stake That (Blood Coven Vampire  #2),Mari Mancusi,3.97,0425212106,9780425212103,eng,288,5449,191,2006-12-05,Berkley,Book
39363,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,3.79,0425146227,9780425146224,eng,180,1097,71,1994-04-01,Berkley Prime Crime,Book
39396,The Key,Lynsay Sands,4.04,084394482X,9780843944822,eng,313,2152,89,2003-01-01,Leisure Books,Book
39397,The Deed (Deed  #1),Lynsay Sands,3.94,0843948108,9780843948103,eng,313,3048,168,2004-12-01,Leisure Books,Book
39398,The Chase (Deed  #3),Lynsay Sands,4.06,0843953241,9780843953244,eng,374,2098,68,2004-12-01,Leisure Books,Book
39399,Bliss,Lynsay Sands,3.97,0843949090,9780843949094,eng,394,1742,108,2001-09-01,Leisure Books,Book
39400,The Perfect Wife,Lynsay Sands,3.86,084395499X,9780843954999,eng,354,2712,131,2005-10-01,Leisure Books,Book
39401,Sweet Revenge,Lynsay Sands,3.99,0843946806,9780843946802,eng,400,1786,90,2004-02-01,Leisure Books,Book
39402,The Reluctant Reformer,Lynsay Sands,3.91,0843949740,9780843949742,eng,371,1274,61,2002-02-03,Leisure,Book
39403,Love Is Blind,Lynsay Sands,3.99,0843955007,9780843955002,eng,342,3488,207,2006-08-01,Leisure Books,Book
39470,Castle Diary: The Journal of Tobias Burgess,Richard Platt/Chris Riddell,3.82,0763621641,9780763621643,eng,128,1155,66,2003-07-14,Candlewick,Book
39501,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,3.89,0060872799,9780060872793,en-US,400,2134,99,2006-10-31,HarperTorch,Book
39504,The Girl with the Long Green Heart,Lawrence Block,3.75,0843955856,9780843955859,eng,251,1236,115,2005-11-01,Hard Crime Case,Book
39505,The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5),Lawrence Block,3.88,0060731435,9780060731434,eng,311,2063,103,2005-07-26,HarperTorch,Book
39506,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,0060731257,9780060731250,eng,304,2473,138,2005-03-01,HarperTorch,Book
39508,Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block,4.07,0752837494,9780752837499,eng,244,2383,115,2000-12-07,Orion,Book
39510,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,3.89,0060731443,9780060731441,eng,384,2190,98,2005-10-25,HarperTorch,Book
39518,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,3.89,0142406988,9780142406984,eng,336,5227,400,2006-11-23,Puffin Books,Book
39539,Feast: Food to Celebrate Life,Nigella Lawson,4.15,1401301363,9781401301361,eng,480,7285,86,2004-10-27,Hachette Books,Book
39542,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,3.97,0786886811,9780786886814,eng,384,29553,254,2005-09-01,Hachette Books,Book
39543,Forever Summer,Nigella Lawson,4.0,0701176156,9780701176150,eng,279,4230,43,2005-06-02,Chatto  Windus,Book
39585,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,4.21,074345314X,9780743453141,en-US,320,1179,141,2005-09-13,Atria Books,Book
39623,The Cursed One (Wild Wulfs of London  #3),Ronda Thompson,4.02,0312935757,9780312935757,eng,305,1006,46,2006-11-28,St. Martin's Paperbacks,Book
39624,The Dark One (Wild Wulfs of London  #1),Ronda Thompson,3.87,0312935730,9780312935733,eng,341,1734,98,2005-11-01,St. Martin's Press,Book
39636,Twisted (Fearless  #4),Francine Pascal,3.94,0671773453,9780671773458,eng,240,1582,24,2002-06-22,Simon & Schuster Childrens Books,Book
39637,Run (Fearless  #3),Francine Pascal,3.93,067103748X,9780671037482,eng,205,2262,50,2000-03-01,Simon & Schuster (Trade Division),Book
39661,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King,4.64,1557042462,9781557042460,eng,184,2406,29,2004-09-30,Newmarket Press,Book
39662,Different Seasons,Stephen King,4.35,0751514624,9780751514629,eng,560,127648,2080,1995-02-16,Warner Books,Book
39671,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso,4.13,0330316257,9780330316255,eng,352,4934,223,1990-08-03,Picador USA,Book
39685,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor,3.96,0143037684,9780143037682,eng,288,1182,134,2006-08-29,Penguin Books,Book
39690,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,4.14,0143037676,9780143037675,eng,344,2662,214,2006-08-29,Penguin Books,Book
39692,Good Poems,Garrison Keillor,4.18,0142003441,9780142003442,eng,476,6060,389,2003-08-26,Penguin Books,Book
39773,Slouching Toward Nirvana,Charles Bukowski/John   Martin,3.99,0060577045,9780060577049,eng,288,1937,105,2006-01-03,Ecco,Book
39774,Mockingbird Wish Me Luck,Charles Bukowski,4.13,0876851383,9780876851388,eng,160,1818,85,2002-05-31,Ecco,Book
39792,The Man Who Smiled (Kurt Wallander #4),Henning Mankell/Laurie Thompson,3.93,1565849930,9781565849938,eng,325,14322,521,2006-09-19,The New Press,Book
39793,Before the Frost (Linda Wallander #1),Henning Mankell/Ebba Segerberg,3.85,1400095816,9781400095810,eng,375,8359,483,2006-02-14,Vintage Crime/Black Lizard,Book
39795,The Dogs of Riga (Kurt Wallander  #2),Henning Mankell/Laurie Thompson,3.72,1400031524,9781400031528,eng,326,17060,1016,2004-04-13,Vintage Crime/Black Lizard,Book
39796,Sidetracked (Kurt Wallander  #5),Henning Mankell/Steven T. Murray,4.07,1400031567,9781400031566,eng,432,15178,574,2003-05-13,Vintage Crime/Black Lizard,Book
39797,The Return of the Dancing Master,Henning Mankell/Laurie Thompson,3.91,1400076951,9781400076956,swe,406,5341,314,2005-02-08,Vintage Crime/Black Lizard,Book
